Handle,Title,SKU,Barcode,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Option Active",Stock,Price,"Price Promo",Tax,Taxable,"Reduced Rate",Wholesale,"Price Wholesale","Wholesale Exclusive"
alphayue-viola-de-arco,,,,,Sol,,"3/4 - 14""",,,true,,9.5,,,,,,,
alphayue-viola-de-arco,,,,,Sol,,"15""",,,true,,9.5,,,,,,,
alphayue-viola-de-arco,,,,,Sol,,"16""",,,true,,9.5,,,,,,,
alphayue-viola-de-arco,,,,,Dó,,"1/8 - 11""",,,true,,12.5,,,,,,,
alphayue-viola-de-arco,,,,,Dó,,"1/4 - 12""",,,true,,12.5,,,,,,,
alphayue-viola-de-arco,,,,,Dó,,"1/2 - 13""",,,true,,12.5,,,,,,,
alphayue-viola-de-arco,,,,,Dó,,"3/4 - 14""",,,true,,12.5,,,,,,,
alphayue-viola-de-arco,,,,,Dó,,"15""",,,true,,12.5,,,,,,,
alphayue-viola-de-arco,,,,,Dó,,"16""",,,true,,12.5,,,,,,,
alphayue-viola-de-arco,,,,,Conjunto,,"1/8 - 11""",,,true,,35,,,,,,,
alphayue-viola-de-arco,,,,,Conjunto,,"1/4 - 12""",,,true,,35,,,,,,,
alphayue-viola-de-arco,,,,,Conjunto,,"1/2 - 13""",,,true,,35,,,,,,,
alphayue-viola-de-arco,,,,,Conjunto,,"3/4 - 14""",,,true,,35,,,,,,,
alphayue-viola-de-arco,,,,,Conjunto,,"15""",,,true,,35,,,,,,,
alphayue-viola-de-arco,,,,,Conjunto,,"16""",,,true,,35,,,,,,,
dominant-pro-viola-de-arco,"Dominant Pro - Viola de Arco",,,Cordas,Lá,Tensão,Light,,,true,,24,,23,true,,false,,false
dominant-pro-viola-de-arco,,,,,Lá,,Medium,,,true,,24,,,,,,,
dominant-pro-viola-de-arco,,,,,Lá,,Heavy,,,true,,24,,,,,,,
dominant-pro-viola-de-arco,,,,,Ré,,Light,,,true,,17,,,,,,,
dominant-pro-viola-de-arco,,,,,Ré,,Medium,,,true,,17,,,,,,,
dominant-pro-viola-de-arco,,,,,Ré,,Heavy,,,true,,17,,,,,,,
dominant-pro-viola-de-arco,,,,,Sol,,Light,,,true,,22.5,,,,,,,
dominant-pro-viola-de-arco,,,,,Sol,,Medium,,,true,,22.5,,,,,,,
dominant-pro-viola-de-arco,,,,,Sol,,Heavy,,,true,,22.5,,,,,,,
dominant-pro-viola-de-arco,,,,,Dó,,Light,,,true,,25,,,,,,,
dominant-pro-viola-de-arco,,,,,Dó,,Medium,,,true,,25,,,,,,,
dominant-pro-viola-de-arco,,,,,Dó,,Heavy,,,true,,25,,,,,,,
dominant-pro-viola-de-arco,,,,,Conjunto,,Light,,,true,,85,,,,,,,
dominant-pro-viola-de-arco,,,,,Conjunto,,Medium,,,true,,85,,,,,,,
dominant-pro-viola-de-arco,,,,,Conjunto,,Heavy,,,true,,85,,,,,,,
peter-infeld-viola-de-arco,"Peter Infeld - Viola de Arco",,,Cordas,Lá,,,,,true,,21,,23,true,,false,,false
peter-infeld-viola-de-arco,,,,,Ré,,,,,true,,25,,,,,,,
peter-infeld-viola-de-arco,,,,,Sol,,,,,true,,27,,,,,,,
peter-infeld-viola-de-arco,,,,,Dó,,,,,true,,37,,,,,,,
peter-infeld-viola-de-arco,,,,,Conjunto,,,,,true,,105,,,,,,,
queixeira-central-ebano,"Queixeira central Ébano - Berber",,,,,,,,,,,18,,23,true,,false,,false
infeld-vermelhas-peter-infeld,"Infeld vermelhas - Peter Infeld",,,Corda,Mi,,,,,true,,11.8,,23,true,,false,,false
infeld-vermelhas-peter-infeld,,,,,Lá,,,,,true,,10.3,,,,,,,
infeld-vermelhas-peter-infeld,,,,,Ré,,,,,true,,14.8,,,,,,,
infeld-vermelhas-peter-infeld,,,,,"Sol prata",,,,,true,,16,,,,,,,
infeld-vermelhas-peter-infeld,,,,,Conjunto,,,,,true,,52,,,,,,,
infeld-azul-peter-infeld,"Infeld azul - Peter Infeld",,,Corda,Mi,,,,,true,,5,,23,true,,false,,false
infeld-azul-peter-infeld,,,,,Lá,,,,,true,,10,,,,,,,
infeld-azul-peter-infeld,,,,,Ré,,,,,true,,13.5,,,,,,,
infeld-azul-peter-infeld,,,,,"Sol prata",,,,,true,,14.5,,,,,,,
infeld-azul-peter-infeld,,,,,Conjunto,,,,,true,,43,,,,,,,
prelude-d-addario,"Prelude - D’Addario",,,Corda,Mi,Tamanho,"1/18 a 1/8",,,true,,3.5,,23,true,,false,,false
prelude-d-addario,,,,,Mi,,1/4,,,true,,3.5,,,,,,,
prelude-d-addario,,,,,Mi,,1/2,,,true,,3.5,,,,,,,
prelude-d-addario,,,,,Mi,,3/4,,,true,,3.5,,,,,,,
prelude-d-addario,,,,,Mi,,4/4,,,true,,3.5,,,,,,,
prelude-d-addario,,,,,Lá,,"1/18 a 1/8",,,true,,5,,,,,,,
prelude-d-addario,,,,,Lá,,1/4,,,true,,5,,,,,,,
prelude-d-addario,,,,,Lá,,1/2,,,true,,5,,,,,,,
prelude-d-addario,,,,,Lá,,3/4,,,true,,5,,,,,,,
prelude-d-addario,,,,,Lá,,4/4,,,true,,5,,,,,,,
prelude-d-addario,,,,,Ré,,"1/18 a 1/8",,,true,,5.5,,,,,,,
prelude-d-addario,,,,,Ré,,1/4,,,true,,5.5,,,,,,,
prelude-d-addario,,,,,Ré,,1/2,,,true,,5.5,,,,,,,
prelude-d-addario,,,,,Ré,,3/4,,,true,,5.5,,,,,,,
prelude-d-addario,,,,,Ré,,4/4,,,true,,5.5,,,,,,,
prelude-d-addario,,,,,Sol,,"1/18 a 1/8",,,true,,6,,,,,,,
prelude-d-addario,,,,,Sol,,1/4,,,true,,6,,,,,,,
prelude-d-addario,,,,,Sol,,1/2,,,true,,6,,,,,,,
prelude-d-addario,,,,,Sol,,3/4,,,true,,6,,,,,,,
prelude-d-addario,,,,,Sol,,4/4,,,true,,6,,,,,,,
prelude-d-addario,,,,,Conjunto,,"1/18 a 1/8",,,true,,18,,,,,,,
prelude-d-addario,,,,,Conjunto,,1/4,,,true,,18,,,,,,,
prelude-d-addario,,,,,Conjunto,,1/2,,,true,,18,,,,,,,
prelude-d-addario,,,,,Conjunto,,3/4,,,true,,18,,,,,,,
prelude-d-addario,,,,,Conjunto,,4/4,,,true,,18,,,,,,,
alphayue-thomastik,"Alphayue - Thomastik",,,Corda,Mi,Tamanho,1/4,,,true,,2.5,,23,true,,false,,false
alphayue-thomastik,,,,,Mi,,1/2,,,true,,2.5,,,,,,,
alphayue-thomastik,,,,,Mi,,3/4,,,true,,2.5,,,,,,,
alphayue-thomastik,,,,,Mi,,4/4,,,true,,2.5,,,,,,,
alphayue-thomastik,,,,,Mi,,"1/16 a 1/8",,,true,,2.5,,,,,,,
alphayue-thomastik,,,,,Lá,,1/4,,,true,,5,,,,,,,
alphayue-thomastik,,,,,Lá,,1/2,,,true,,5,,,,,,,
alphayue-thomastik,,,,,Lá,,3/4,,,true,,5,,,,,,,
alphayue-thomastik,,,,,Lá,,4/4,,,true,,5,,,,,,,
alphayue-thomastik,,,,,Lá,,"1/16 a 1/8",,,true,,6,,,,,,,
alphayue-thomastik,,,,,Ré,,1/4,,,true,,6,,,,,,,
alphayue-thomastik,,,,,Ré,,1/2,,,true,,6,,,,,,,
alphayue-thomastik,,,,,Ré,,3/4,,,true,,6,,,,,,,
alphayue-thomastik,,,,,Ré,,4/4,,,true,,6,,,,,,,
alphayue-thomastik,,,,,Ré,,"1/16 a 1/8",,,true,,6,,,,,,,
alphayue-thomastik,,,,,Sol,,1/4,,,true,,6,,,,,,,
alphayue-thomastik,,,,,Sol,,1/2,,,true,,6,,,,,,,
alphayue-thomastik,,,,,Sol,,3/4,,,true,,7,,,,,,,
alphayue-thomastik,,,,,Sol,,4/4,,,true,,7,,,,,,,
alphayue-thomastik,,,,,Sol,,"1/16 a 1/8",,,true,,7,,,,,,,
alphayue-thomastik,,,,,Conjunto,,1/4,,,true,,21,,,,,,,
alphayue-thomastik,,,,,Conjunto,,1/2,,,true,,21,,,,,,,
alphayue-thomastik,,,,,Conjunto,,3/4,,,true,,21,,,,,,,
alphayue-thomastik,,,,,Conjunto,,4/4,,,true,,21,,,,,,,
alphayue-thomastik,,,,,Conjunto,,"1/16 a 1/8",,,true,,21,,,,,,,
flexicore-permanent-pirastro,"Flexicore Permanent - Pirastro",,,Corda,"Mi Bola",,,,,true,,5,,23,true,,false,,false
flexicore-permanent-pirastro,,,,,"Mi Laço",,,,,true,,5,,,,,,,
flexicore-permanent-pirastro,,,,,"Lá Alumínio",,,,,true,,17,,,,,,,
flexicore-permanent-pirastro,,,,,"Ré Titanio",,,,,true,,22.5,,,,,,,
flexicore-permanent-pirastro,,,,,"Sol Prata",,,,,true,,21,,,,,,,
flexicore-permanent-pirastro,,,,,conjunto,,,,,true,,64,,,,,,,
gold-pirastro,"Gold - Pirastro",,,Corda,"Mi bola",,,,,true,,4.5,,23,true,,false,,false
gold-pirastro,,,,,"Mi laço",,,,,true,,4.5,,,,,,,
gold-pirastro,,,,,"Lá tripa e aluminio",,,,,true,,19,,,,,,,
gold-pirastro,,,,,"Ré tripa e prata",,,,,true,,19.5,,,,,,,
gold-pirastro,,,,,"Sol tripa e prata",,,,,true,,21.5,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,"Kreutzer - redondo",,,Modelo,Kreutzer,Tamanho,4/4,,,true,,19,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-5,,,,,Kreutzer,,3/4,,,true,,19,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Kreutzer,,1/2,,,true,,19,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Kreutzer,,1/4,,,true,,19,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Kreutzer,,1/8,,,true,,19,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Kreutzer,,1/10,,,true,,19,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Kreutzer,,1/16,,,true,,19,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,4/4,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,3/4,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,1/2,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,1/4,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,1/8,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,1/10,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Vivaldi,,1/16,,,true,,35,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,4/4,,,true,,50,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,3/4,,,true,,50,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,1/2,,,true,,50,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,1/4,,,true,,50,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,1/8,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,1/10,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Corelli,,1/16,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,4/4,,,true,,79,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,3/4,,,true,,79,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,1/2,,,true,,79,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,1/4,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,1/8,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,1/10,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-5,,,,,Nogueira,,1/16,,,false,,0,,,,,,,
arco-violino-madeira-opcoes-estudantes-6,"Vivaldi - redondo",,,Tamanho,4/4,,,,,true,,30,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-6,,,,,3/4,,,,,true,,30,,,,,,,
arco-violino-madeira-opcoes-estudantes-6,,,,,1/2,,,,,true,,30,,,,,,,
arco-violino-madeira-opcoes-estudantes-6,,,,,1/4,,,,,true,,30,,,,,,,
arco-violino-madeira-opcoes-estudantes-6,,,,,1/8,,,,,true,,30,,,,,,,
arco-violino-madeira-opcoes-estudantes-6,,,,,1/10,,,,,true,,30,,,,,,,
arco-violino-madeira-opcoes-estudantes-6,,,,,1/16,,,,,true,,30,,,,,,,
arco-violino-madeira-opcoes-estudantes-7,"Corelli - octogonal",,,Tamanho,4/4,,,,,true,,40,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-7,,,,,3/4,,,,,true,,40,,,,,,,
arco-violino-madeira-opcoes-estudantes-7,,,,,1/2,,,,,true,,40,,,,,,,
arco-violino-madeira-opcoes-estudantes-7,,,,,1/4,,,,,true,,40,,,,,,,
arco-violino-madeira-opcoes-estudantes-8,"Fibra - Alpha",,,Tamanho,4/4,,,,,true,,40,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-8,,,,,3/4,,,,,true,,40,,,,,,,
arco-violino-madeira-opcoes-estudantes-8,,,,,1/2,,,,,true,,40,,,,,,,
arco-violino-madeira-opcoes-estudantes-8,,,,,1/4,,,,,true,,40,,,,,,,
arco-violino-madeira-opcoes-estudantes-9,"Grafito - fibra",,,Tamanho,4/4,,,,,true,,70,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-9,,,,,3/4,,,,,true,,70,,,,,,,
arco-violino-madeira-opcoes-estudantes-9,,,,,1/2,,,,,true,,70,,,,,,,
arco-violino-madeira-opcoes-estudantes-10,"Gewa - Fibra",,,Tamanho,4/4,,,,,true,,75,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-10,,,,,3/4,,,,,true,,75,,,,,,,
arco-violino-madeira-opcoes-estudantes-11,"Shadow - fibra",,,Tamanho,4/4,,,,,true,,105,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-11,,,,,3/4,,,,,true,,105,,,,,,,
arco-violino-madeira-opcoes-estudantes-12,"Híbrido - fibra e madeira",,,Tamanho,4/4,,,,,true,,150,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-12,,,,,3/4,,,,,true,,150,,,,,,,
arco-violino-madeira-opcoes-estudantes-13,"Híbrido superior - fibra e madeira",,,Tamanho,4/4,,,,,true,,190,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-13,,,,,3/4,,,,,true,,190,,,,,,,
arco-violino-madeira-opcoes-estudantes-14,"Gold - fibra",,,Tamanho,4/4,,,,,true,,200,,23,true,,false,,false
arco-violino-madeira-opcoes-estudantes-14,,,,,3/4,,,,,true,,200,,,,,,,
codabow-marquise-gs,"Codabow Marquise GS",,,,,,,,,,,950,,23,true,,false,,false
codabow-prodigy,"Codabow Prodigy",,,,,,,,,,,280,,23,true,,false,,false
codabow-diamond-nx,"Codabow Diamond NX",,,,,,,,,,,350,,23,true,,false,,false
copia-de-codabow-diamond-sx,"Codabow Diamond SX",,,,,,,,,,,525,,23,true,,false,,false
codabow-diamond-gx,"Codabow Diamond GX",,,,,,,,,,,700,,23,true,,false,,false
codabow-diamond-gx-alabaster,"Codabow Diamond GX alabaster",,,,,,,,,,,720,,23,true,,false,,false
codabow-luma-59-5g,"Codabow Luma 59,5g",,,,,,,,,,,590,,23,true,,false,,false
codabow-joule,"Codabow Joule",,,,,,,,,,,590,,23,true,,false,,false
banco-piano-regulavel,"Banco piano preto - regulável",,,,,,,,,,,76,,23,true,,false,,false
copia-de-banco-piano-branco-regulavel,"Banco piano branco - regulável",,,,,,,,,,,76,,23,true,,false,,false
banco-piano-nogueira-regulavel,"Banco piano Nogueira - regulável",,,,,,,,,,,76,,23,true,,false,,false
violino-estudante-aluguer,"Violino estudante - ALUGUER",,,Tamanho,1/8,Qualidade,Inicial,,,true,,15,,0,false,,false,,false
violino-estudante-aluguer,,,,,1/8,,Intermédio,,,true,,25,,,,,,,
violino-estudante-aluguer,,,,,1/4,,Inicial,,,true,,15,,,,,,,
violino-estudante-aluguer,,,,,1/4,,Intermédio,,,true,,25,,,,,,,
violino-estudante-aluguer,,,,,1/2,,Inicial,,,true,,15,,,,,,,
violino-estudante-aluguer,,,,,1/2,,Intermédio,,,true,,25,,,,,,,
violino-estudante-aluguer,,,,,3/4,,Inicial,,,true,,15,,,,,,,
violino-estudante-aluguer,,,,,3/4,,Intermédio,,,true,,25,,,,,,,
violino-estudante-aluguer,,,,,4/4,,Inicial,,,true,,15,,,,,,,
violino-estudante-aluguer,,,,,4/4,,Intermédio,,,true,,25,,,,,,,
viola-de-arco-estudante-aluguer,"Viola de arco estudante - ALUGUER",,,Tamanho,1/8,Qualidade,Inicial,,,true,,17,,0,false,,false,,false
viola-de-arco-estudante-aluguer,,,,,1/8,,Intermédio,,,true,,27,,,,,,,
viola-de-arco-estudante-aluguer,,,,,1/4,,Inicial,,,true,,17,,,,,,,
viola-de-arco-estudante-aluguer,,,,,1/4,,Intermédio,,,true,,27,,,,,,,
viola-de-arco-estudante-aluguer,,,,,1/2,,Inicial,,,true,,17,,,,,,,
viola-de-arco-estudante-aluguer,,,,,1/2,,Intermédio,,,true,,27,,,,,,,
viola-de-arco-estudante-aluguer,,,,,3/4,,Inicial,,,true,,17,,,,,,,
viola-de-arco-estudante-aluguer,,,,,3/4,,Intermédio,,,true,,27,,,,,,,
viola-de-arco-estudante-aluguer,,,,,4/4,,Inicial,,,true,,17,,,,,,,
viola-de-arco-estudante-aluguer,,,,,4/4,,Intermédio,,,true,,27,,,,,,,
violoncelo-estudante-aluguer,"Violoncelo estudante - ALUGUER",,,Tamanho,1/8,Qualidade,Inicial,,,true,,25,,0,false,,false,,false
violoncelo-estudante-aluguer,,,,,1/8,,Intermédio,,,true,,35,,,,,,,
violoncelo-estudante-aluguer,,,,,1/4,,Inicial,,,true,,25,,,,,,,
violoncelo-estudante-aluguer,,,,,1/4,,Intermédio,,,true,,35,,,,,,,
violoncelo-estudante-aluguer,,,,,1/2,,Inicial,,,true,,25,,,,,,,
violoncelo-estudante-aluguer,,,,,1/2,,Intermédio,,,true,,35,,,,,,,
violoncelo-estudante-aluguer,,,,,3/4,,Inicial,,,true,,25,,,,,,,
violoncelo-estudante-aluguer,,,,,3/4,,Intermédio,,,true,,35,,,,,,,
violoncelo-estudante-aluguer,,,,,4/4,,Inicial,,,true,,30,,,,,,,
violoncelo-estudante-aluguer,,,,,4/4,,Intermédio,,,true,,40,,,,,,,
guitarra,Guitarra,,,Formato,Online,Modalidades,"Aula individual",,,true,,20,,0,false,,false,,false
guitarra,,,,,Online,,Mensalidade,,,true,,70,,,,,,,
guitarra,,,,,Online,,"Pack 5 aulas",,,true,,90,,,,,,,
guitarra,,,,,Online,,"Pack 10 aulas",,,true,,170,,,,,,,
guitarra,,,,,Presencial,,"Aula individual",,,true,,30,,,,,,,
guitarra,,,,,Presencial,,Mensalidade,,,true,,90,,,,,,,
guitarra,,,,,Presencial,,"Pack 5 aulas",,,true,,135,,,,,,,
guitarra,,,,,Presencial,,"Pack 10 aulas",,,true,,255,,,,,,,
guitarra,,,,,Domicílio,,"Aula individual",,,true,,40,,,,,,,
guitarra,,,,,Domicílio,,Mensalidade,,,true,,120,,,,,,,
guitarra,,,,,Domicílio,,"Pack 5 aulas",,,true,,175,,,,,,,
guitarra,,,,,Domicílio,,"Pack 10 aulas",,,true,,330,,,,,,,
ukelele,Ukelele,,,Formato,Online,Modalidades,"Aula individual",,,true,,20,,0,false,,false,,false
ukelele,,,,,Online,,Mensalidade,,,true,,70,,,,,,,
ukelele,,,,,Online,,"Pack 5 aulas",,,true,,90,,,,,,,
ukelele,,,,,Online,,"Pack 10 aulas",,,true,,170,,,,,,,
ukelele,,,,,Presencial,,"Aula individual",,,true,,30,,,,,,,
ukelele,,,,,Presencial,,Mensalidade,,,true,,90,,,,,,,
ukelele,,,,,Presencial,,"Pack 5 aulas",,,true,,135,,,,,,,
ukelele,,,,,Presencial,,"Pack 10 aulas",,,true,,255,,,,,,,
ukelele,,,,,Domicílio,,"Aula individual",,,true,,40,,,,,,,
ukelele,,,,,Domicílio,,Mensalidade,,,true,,120,,,,,,,
ukelele,,,,,Domicílio,,"Pack 5 aulas",,,true,,175,,,,,,,
ukelele,,,,,Domicílio,,"Pack 10 aulas",,,true,,330,,,,,,,
piano,Piano,,,Formato,Online,Modalidades,"Aula individual",,,true,,20,,0,false,,false,,false
piano,,,,,Online,,Mensalidade,,,true,,70,,,,,,,
piano,,,,,Online,,"Pack 5 aulas",,,true,,90,,,,,,,
piano,,,,,Online,,"Pack 10 aulas",,,true,,170,,,,,,,
piano,,,,,Presencial,,"Aula individual",,,true,,30,,,,,,,
piano,,,,,Presencial,,Mensalidade,,,true,,90,,,,,,,
piano,,,,,Presencial,,"Pack 5 aulas",,,true,,135,,,,,,,
piano,,,,,Presencial,,"Pack 10 aulas",,,true,,255,,,,,,,
piano,,,,,Domicílio,,"Aula individual",,,true,,40,,,,,,,
piano,,,,,Domicílio,,Mensalidade,,,true,,120,,,,,,,
piano,,,,,Domicílio,,"Pack 5 aulas",,,true,,175,,,,,,,
piano,,,,,Domicílio,,"Pack 10 aulas",,,true,,330,,,,,,,
cordas-cavaquinho,"Cordas Cavaquinho",,,Encordoamento,"Especial (mais comum)","Mudança de cordas e manutenção","Sem mudança",,,true,,2.44,,23,true,,false,,false
cordas-cavaquinho,,,,,"Especial (mais comum)",,"Colocação de cordas",,,true,,4.067,,,,,,,
cordas-cavaquinho,,,,,"Especial (mais comum)",,"Manutenção completa",,,true,,8.12,,,,,,,
cordas-cavaquinho,,,,,Normal,,"Sem mudança",,,true,,2.84,,,,,,,
cordas-cavaquinho,,,,,Normal,,"Colocação de cordas",,,true,,4.4,,,,,,,
cordas-cavaquinho,,,,,Normal,,"Manutenção completa",,,true,,8.6,,,,,,,
cordas-guitarra-standard,"Cordas Guitarra - Standard",,,Instrumentos,"guitarra clássica (nylon)","Mudança de cordas e manutenção","Sem mudança",,,true,,9,,0,false,,false,,false
cordas-guitarra-standard,,,,,"guitarra clássica (nylon)",,"Colocação de cordas",,,true,,15,,,,,,,
cordas-guitarra-standard,,,,,"guitarra clássica (nylon)",,"Manutenção completa",,,true,,40,,,,,,,
cordas-guitarra-standard,,,,,"Guitarra acústica (aço)",,"Sem mudança",,,true,,11,,,,,,,
cordas-guitarra-standard,,,,,"Guitarra acústica (aço)",,"Colocação de cordas",,,true,,17,,,,,,,
cordas-guitarra-standard,,,,,"Guitarra acústica (aço)",,"Manutenção completa",,,true,,45,,,,,,,
cordas-guitarra-standard,,,,,"Guitarra eléctrica",,"Sem mudança",,,true,,13,,,,,,,
cordas-guitarra-standard,,,,,"Guitarra eléctrica",,"Colocação de cordas",,,true,,25,,,,,,,
cordas-guitarra-standard,,,,,"Guitarra eléctrica",,"Manutenção completa",,,true,,50,,,,,,,
cordas-guitarra-standard,,,,,"Baixo Acústico",,"Sem mudança",,,true,,20,,,,,,,
cordas-guitarra-standard,,,,,"Baixo Acústico",,"Colocação de cordas",,,true,,25,,,,,,,
cordas-guitarra-standard,,,,,"Baixo Acústico",,"Manutenção completa",,,true,,50,,,,,,,
cordas-guitarra-standard,,,,,"Baixo Eléctrico",,"Sem mudança",,,true,,20,,,,,,,
cordas-guitarra-standard,,,,,"Baixo Eléctrico",,"Colocação de cordas",,,true,,35,,,,,,,
cordas-guitarra-standard,,,,,"Baixo Eléctrico",,"Manutenção completa",,,true,,50,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,"Guitarras - Mudança de cordas e manutenção",,,Instrumentos,"guitarra clássica (nylon)","Mudança de cordas e manutenção","Mudança de cordas",,,true,,5,,0,false,,false,,false
guitarras-mudanca-de-cordas-e-manutencao,,,,,"guitarra clássica (nylon)",,"Mudança de cordas e limpeza",,,true,,15,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"guitarra clássica (nylon)",,"Mudança de cordas e setup completo",,,false,,0,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"guitarra clássica (nylon)",,"Mudança dos componentes eletrónicos e setup",,,false,,0,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"guitarra clássica (nylon)",,"Outros serviços",,,true,,,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra acústica (aço)",,"Mudança de cordas",,,true,,5,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra acústica (aço)",,"Mudança de cordas e limpeza",,,true,,15,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra acústica (aço)",,"Mudança de cordas e setup completo",,,false,,0,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra acústica (aço)",,"Mudança dos componentes eletrónicos e setup",,,true,,50,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra acústica (aço)",,"Outros serviços",,,true,,,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra eléctrica",,"Mudança de cordas",,,true,,10,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra eléctrica",,"Mudança de cordas e limpeza",,,false,,0,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra eléctrica",,"Mudança de cordas e setup completo",,,true,,40,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra eléctrica",,"Mudança dos componentes eletrónicos e setup",,,true,,65,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Guitarra eléctrica",,"Outros serviços",,,true,,,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Acústico",,"Mudança de cordas",,,true,,5,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Acústico",,"Mudança de cordas e limpeza",,,false,,0,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Acústico",,"Mudança de cordas e setup completo",,,true,,40,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Acústico",,"Mudança dos componentes eletrónicos e setup",,,true,,50,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Acústico",,"Outros serviços",,,true,,,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Eléctrico",,"Mudança de cordas",,,true,,10,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Eléctrico",,"Mudança de cordas e limpeza",,,false,,0,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Eléctrico",,"Mudança de cordas e setup completo",,,true,,40,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Eléctrico",,"Mudança dos componentes eletrónicos e setup",,,true,,65,,,,,,,
guitarras-mudanca-de-cordas-e-manutencao,,,,,"Baixo Eléctrico",,"Outros serviços",,,true,,,,,,,,,
encerdamento-e-manutencao-de-arcos,"Encerdamento e manutenção de arcos",,,Instrumento,Violino,Serviço,Encerdamento,,,true,,65,,0,false,,false,,false
encerdamento-e-manutencao-de-arcos,,,,,Violino,,"Encerdamento e mudança de pele",,,true,,90,,,,,,,
encerdamento-e-manutencao-de-arcos,,,,,Violino,,"mudança de pele e fio",,,true,,110,,,,,,,
